MNIST
PGD, untargeted
dist, l2, asr, nb_iter, eps, eps_iter, target
l2,0.6000,0.6182,800,0.6,0.02,True
l2,0.6000,0.6182,1000,0.6,0.02,True
l2,0.6000,0.6182,1200,0.6,0.02,True
l2,0.6000,0.6182,1600,0.6,0.02,True
l2,0.6000,0.4967,400,0.6,0.002,True
l2,0.6000,0.5630,600,0.6,0.002,True
l2,0.6000,0.5961,800,0.6,0.002,True
l2,0.6000,0.5961,1000,0.6,0.002,True
l2,0.6000,0.6071,400,0.6,0.2,True
l2,0.6000,0.6071,600,0.6,0.2,True
l2,0.6000,0.6071,800,0.6,0.2,True
l2,0.6000,0.6071,1000,0.6,0.2,True
l2,0.6000,0.6182,1600,0.6,0.02,True
l2,0.7000,0.8389,200,0.7,0.02,True
l2,0.7000,0.8389,400,0.7,0.02,True
l2,0.7000,0.8389,800,0.7,0.02,True
l2,0.7000,0.8389,1000,0.7,0.02,True
l2,0.7000,0.8389,1200,0.7,0.02,True
l2,0.7000,0.8389,1600,0.7,0.02,True
l2,0.7500,1.0376,1600,0.75,0.02,True
l2,0.8000,1.2253,400,0.8,0.02,True
l2,0.8000,1.2253,800,0.8,0.02,True
l2,0.8000,1.2253,1000,0.8,0.02,True
l2,0.8000,1.2253,1200,0.8,0.02,True
l2,0.8000,1.2253,1600,0.8,0.02,True
l2,0.9000,1.8545,200,0.9,0.02,True
l2,0.9000,1.8876,400,0.9,0.02,True
l2,0.9000,1.9097,800,0.9,0.02,True
l2,0.9000,1.9097,1000,0.9,0.02,True
l2,0.9000,1.9097,1200,0.9,0.02,True
l2,0.9000,1.9097,1600,0.9,0.02,True
l2,0.9000,1.9097,1600,0.9,0.02,True
l2,1.0000,2.7376,400,1.0,0.02,True
l2,1.0000,2.7486,600,1.0,0.02,True
l2,1.0000,2.7486,800,1.0,0.02,True
l2,1.0000,2.7486,1000,1.0,0.02,True
l2,1.0000,2.7486,1200,1.0,0.02,True
l2,1.0000,2.7597,1600,1.0,0.02,True
l2,1.0500,3.1902,1600,1.05,0.02,True
l2,1.1000,3.7201,400,1.1,0.02,True
l2,1.1000,3.7421,600,1.1,0.02,True
l2,1.1000,3.7421,800,1.1,0.02,True
l2,1.1000,3.7421,1000,1.1,0.02,True
l2,1.1000,3.7421,1200,1.1,0.02,True
l2,1.1000,3.7421,1600,1.1,0.02,True
l2,1.1000,0.8941,400,1.1,0.002,True
l2,1.1000,1.7441,600,1.1,0.002,True
l2,1.1000,2.5720,800,1.1,0.002,True
l2,1.1000,3.7532,400,1.1,0.2,True
l2,1.1000,3.7532,600,1.1,0.2,True
l2,1.1000,3.7532,800,1.1,0.2,True
l2,1.1000,3.7532,1000,1.1,0.2,True
l2,1.2000,5.0226,200,1.2,0.02,True
l2,1.2000,5.1109,400,1.2,0.02,True
l2,1.2000,5.1330,600,1.2,0.02,True
l2,1.2000,5.1441,800,1.2,0.02,True
l2,1.2000,5.1441,1000,1.2,0.02,True
l2,1.2000,5.1441,1200,1.2,0.02,True
l2,1.2000,5.1441,1600,1.2,0.02,True
l2,1.2000,5.1441,1600,1.2,0.02,True
l2,1.3000,6.8661,400,1.3,0.02,True
l2,1.3000,7.0096,800,1.3,0.02,True
l2,1.3000,6.9986,1000,1.3,0.02,True
l2,1.3000,7.0096,1200,1.3,0.02,True
l2,1.3000,7.0096,1600,1.3,0.02,True
l2,1.3500,8.2349,1600,1.35,0.02,True
l2,1.4000,8.7537,200,1.4,0.02,True
l2,1.4000,9.4823,400,1.4,0.02,True
l2,1.4000,9.5816,600,1.4,0.02,True
l2,1.4000,9.6147,800,1.4,0.02,True
l2,1.4000,9.6258,1000,1.4,0.02,True
l2,1.4000,9.6368,1200,1.4,0.02,True
l2,1.4000,9.6368,1600,1.4,0.02,True
l2,1.5000,12.4076,400,1.5,0.02,True
l2,1.5000,12.5731,800,1.5,0.02,True
l2,1.5000,12.6062,1000,1.5,0.02,True
l2,1.5000,12.6283,1200,1.5,0.02,True
l2,1.5000,12.6394,1600,1.5,0.02,True
l2,1.5000,6.5349,1000,1.5,0.002,True
l2,1.5000,12.6394,1600,1.5,0.02,True
l2,1.6000,14.1517,200,1.6,0.02,True
l2,1.6000,15.9841,400,1.6,0.02,True
l2,1.6000,16.2049,600,1.6,0.02,True
l2,1.6000,16.3153,800,1.6,0.02,True
l2,1.6000,16.3925,1000,1.6,0.02,True
l2,1.6000,16.4036,1200,1.6,0.02,True
l2,1.6000,16.4036,1600,1.6,0.02,True
l2,1.6000,1.3798,400,1.6,0.002,True
l2,1.6000,3.1019,600,1.6,0.002,True
l2,1.6000,5.4421,800,1.6,0.002,True
l2,1.6000,16.3925,400,1.6,0.2,True
l2,1.6000,16.4036,600,1.6,0.2,True
l2,1.6000,16.3925,800,1.6,0.2,True
l2,1.6000,16.4146,1000,1.6,0.2,True
l2,1.6500,18.8100,1600,1.65,0.02,True
l2,1.7000,20.3003,400,1.7,0.02,True
l2,1.7000,20.8632,800,1.7,0.02,True
l2,1.7000,20.9184,1000,1.7,0.02,True
l2,1.7000,20.9515,1200,1.7,0.02,True
l2,1.7000,20.9736,1600,1.7,0.02,True
l2,1.8000,21.5476,200,1.8,0.02,True
l2,1.8000,24.8703,400,1.8,0.02,True
l2,1.8000,25.3891,600,1.8,0.02,True
l2,1.8000,25.6761,800,1.8,0.02,True
l2,1.8000,25.8307,1000,1.8,0.02,True
l2,1.8000,25.8417,1200,1.8,0.02,True
l2,1.8000,25.8638,1600,1.8,0.02,True
l2,1.8000,25.8638,1600,1.8,0.02,True
l2,1.9000,30.7098,400,1.9,0.02,True
l2,1.9000,31.6812,800,1.9,0.02,True
l2,1.9000,31.7695,1200,1.9,0.02,True
l2,1.9000,31.8247,1600,1.9,0.02,True
l2,1.9500,34.6175,1600,1.95,0.02,True
l2,2.0000,30.2462,200,2.0,0.02,True
l2,2.0000,35.8649,400,2.0,0.02,True
l2,2.0000,36.6266,600,2.0,0.02,True
l2,2.0000,36.9025,800,2.0,0.02,True
l2,2.0000,37.0240,1000,2.0,0.02,True
l2,2.0000,37.1123,1200,2.0,0.02,True
l2,2.0000,37.1785,1600,2.0,0.02,True
l2,2.0000,13.3238,1000,2.0,0.002,True
l2,2.1000,40.6557,400,2.1,0.02,True
l2,2.1000,41.6823,600,2.1,0.02,True
l2,2.1000,41.9804,800,2.1,0.02,True
l2,2.1000,42.2342,1000,2.1,0.02,True
l2,2.1000,42.3446,1200,2.1,0.02,True
l2,2.1000,42.4329,1600,2.1,0.02,True
l2,2.1000,1.8655,400,2.1,0.002,True
l2,2.1000,4.8902,600,2.1,0.002,True
l2,2.1000,9.5044,800,2.1,0.002,True
l2,2.1000,42.5102,400,2.1,0.2,True
l2,2.1000,42.5102,600,2.1,0.2,True
l2,2.1000,42.4771,800,2.1,0.2,True
l2,2.1000,42.5433,1000,2.1,0.2,True
l2,2.1000,42.4329,1600,2.1,0.02,True
l2,2.2000,38.4369,200,2.2,0.02,True
l2,2.2000,45.8991,400,2.2,0.02,True
l2,2.2000,47.1465,600,2.2,0.02,True
l2,2.2000,47.5660,800,2.2,0.02,True
l2,2.2000,47.7426,1000,2.2,0.02,True
l2,2.2000,47.8419,1200,2.2,0.02,True
l2,2.2000,48.0406,1600,2.2,0.02,True
l2,2.2500,51.1425,1600,2.25,0.02,True
l2,2.3000,51.5399,400,2.3,0.02,True
l2,2.3000,53.3834,800,2.3,0.02,True
l2,2.3000,53.6925,1200,2.3,0.02,True
l2,2.3000,53.8360,1600,2.3,0.02,True
l2,2.4000,45.9543,200,2.4,0.02,True
l2,2.4000,56.8164,400,2.4,0.02,True
l2,2.4000,58.4281,600,2.4,0.02,True
l2,2.4000,59.0352,800,2.4,0.02,True
l2,2.4000,59.2560,1000,2.4,0.02,True
l2,2.4000,59.4326,1200,2.4,0.02,True
l2,2.4000,59.5761,1600,2.4,0.02,True
l2,2.4000,59.5761,1600,2.4,0.02,True
l2,2.5000,61.8611,400,2.5,0.02,True
l2,2.5000,64.0578,800,2.5,0.02,True
l2,2.5000,64.5656,1200,2.5,0.02,True
l2,2.5000,64.7754,1600,2.5,0.02,True
l2,2.5000,21.2717,1000,2.5,0.002,True
l2,2.5500,67.3915,1600,2.55,0.02,True
l2,2.6000,53.4165,200,2.6,0.02,True
l2,2.6000,66.5636,400,2.6,0.02,True
l2,2.6000,68.4844,600,2.6,0.02,True
l2,2.6000,69.1357,800,2.6,0.02,True
l2,2.6000,69.4889,1000,2.6,0.02,True
l2,2.6000,69.6655,1200,2.6,0.02,True
l2,2.6000,69.8201,1600,2.6,0.02,True
l2,2.6000,2.3402,400,2.6,0.002,True
l2,2.6000,6.4356,600,2.6,0.002,True
l2,2.6000,13.9751,800,2.6,0.002,True
l2,2.6000,70.0519,400,2.6,0.2,True
l2,2.6000,70.1181,600,2.6,0.2,True
l2,2.6000,70.0850,800,2.6,0.2,True
l2,2.6000,70.0960,1000,2.6,0.2,True
l2,2.7000,70.4603,400,2.7,0.02,True
l2,2.7000,73.2973,800,2.7,0.02,True
l2,2.7000,73.8492,1200,2.7,0.02,True
l2,2.7000,74.0258,1600,2.7,0.02,True
l2,2.7000,74.0258,1600,2.7,0.02,True
l2,2.8000,60.3599,200,2.8,0.02,True
l2,2.8000,74.2576,400,2.8,0.02,True
l2,2.8000,76.6089,600,2.8,0.02,True
l2,2.8000,77.3375,800,2.8,0.02,True
l2,2.8000,77.6797,1000,2.8,0.02,True
l2,2.8000,77.8563,1200,2.8,0.02,True
l2,2.8000,78.0219,1600,2.8,0.02,True
l2,2.8500,79.8212,1600,2.85,0.02,True
l2,2.9000,77.9777,400,2.9,0.02,True
l2,2.9000,80.8147,800,2.9,0.02,True
l2,2.9000,81.4218,1200,2.9,0.02,True
l2,2.9000,81.5984,1600,2.9,0.02,True
l2,3.0000,66.4753,200,3.0,0.02,True
l2,3.0000,81.1348,400,3.0,0.02,True
l2,3.0000,83.3756,600,3.0,0.02,True
l2,3.0000,84.1152,800,3.0,0.02,True
l2,3.0000,84.3912,1000,3.0,0.02,True
l2,3.0000,84.5458,1200,3.0,0.02,True
l2,3.0000,84.7334,1600,3.0,0.02,True
l2,3.0000,29.7605,1000,3.0,0.002,True
l2,3.0000,84.7334,1600,3.0,0.02,True
l2,3.1000,83.9828,400,3.1,0.02,True
l2,3.1000,86.0470,600,3.1,0.02,True
l2,3.1000,86.8749,800,3.1,0.02,True
l2,3.1000,87.1619,1000,3.1,0.02,True
l2,3.1000,87.4269,1200,3.1,0.02,True
l2,3.1000,87.7360,1600,3.1,0.02,True
l2,3.1000,2.8038,400,3.1,0.002,True
l2,3.1000,8.6875,600,3.1,0.002,True
l2,3.1000,18.9756,800,3.1,0.002,True
l2,3.1000,87.8795,400,3.1,0.2,True
l2,3.1000,87.8905,600,3.1,0.2,True
l2,3.1000,87.9678,800,3.1,0.2,True
l2,3.1000,87.9567,1000,3.1,0.2,True
l2,3.2000,71.2441,200,3.2,0.02,True
l2,3.2000,86.2457,400,3.2,0.02,True
l2,3.2000,89.4359,800,3.2,0.02,True
l2,3.2000,90.0210,1200,3.2,0.02,True
l2,3.2000,90.2197,1600,3.2,0.02,True
l2,3.3000,88.6301,400,3.3,0.02,True
l2,3.3000,91.6326,800,3.3,0.02,True
l2,3.3000,92.1956,1200,3.3,0.02,True
l2,3.3000,92.3391,1600,3.3,0.02,True
l2,3.3000,92.3391,1600,3.3,0.02,True
l2,3.4000,75.7479,200,3.4,0.02,True
l2,3.4000,90.4956,400,3.4,0.02,True
l2,3.4000,93.3105,800,3.4,0.02,True
l2,3.4000,93.8404,1200,3.4,0.02,True
l2,3.4000,94.0170,1600,3.4,0.02,True
l2,3.4000,94.0170,1600,3.4,0.02,True
l2,3.5000,92.1515,400,3.5,0.02,True
l2,3.5000,94.8339,800,3.5,0.02,True
l2,3.5000,95.1871,1200,3.5,0.02,True
l2,3.5000,95.3527,1600,3.5,0.02,True
l2,3.5000,95.3527,1600,3.5,0.02,True
l2,3.5000,37.5759,1000,3.5,0.002,True
l2,3.6000,79.3355,200,3.6,0.02,True
l2,3.6000,93.4871,400,3.6,0.02,True
l2,3.6000,95.4079,600,3.6,0.02,True
l2,3.6000,96.0040,800,3.6,0.02,True
l2,3.6000,96.2247,1000,3.6,0.02,True
l2,3.6000,96.4345,1200,3.6,0.02,True
l2,3.6000,96.5559,1600,3.6,0.02,True
l2,3.6000,96.5559,1600,3.6,0.02,True
l2,3.6000,3.3006,400,3.6,0.002,True
l2,3.6000,11.2154,600,3.6,0.002,True
l2,3.6000,24.4508,800,3.6,0.002,True
l2,3.6000,96.8760,400,3.6,0.2,True
l2,3.6000,96.8981,600,3.6,0.2,True
l2,3.6000,96.8981,800,3.6,0.2,True
l2,3.6000,96.9202,1000,3.6,0.2,True
l2,3.7000,94.8228,400,3.7,0.02,True
l2,3.7000,97.0858,800,3.7,0.02,True
l2,3.7000,97.4059,1200,3.7,0.02,True
l2,3.7000,97.5604,1600,3.7,0.02,True
l2,3.8000,82.6912,200,3.8,0.02,True
l2,3.8000,95.9819,400,3.8,0.02,True
l2,3.8000,97.7923,800,3.8,0.02,True
l2,3.8000,98.0572,1200,3.8,0.02,True
l2,3.8000,98.1455,1600,3.8,0.02,True
l2,3.9000,96.7877,400,3.9,0.02,True
l2,3.9000,98.4435,800,3.9,0.02,True
l2,3.9000,98.6202,1200,3.9,0.02,True
l2,3.9000,98.7195,1600,3.9,0.02,True
l2,4.0000,85.6938,200,4.0,0.02,True
l2,4.0000,97.4500,400,4.0,0.02,True
l2,4.0000,98.8189,800,4.0,0.02,True
l2,4.0000,99.0948,1200,4.0,0.02,True
l2,4.0000,99.1169,1600,4.0,0.02,True
l2,4.0000,44.9829,1000,4.0,0.002,True
l2,4.1000,97.9358,400,4.1,0.02,True
l2,4.1000,99.0286,600,4.1,0.02,True
l2,4.1000,99.2383,800,4.1,0.02,True
l2,4.1000,99.3377,1000,4.1,0.02,True
l2,4.1000,99.3598,1200,4.1,0.02,True
l2,4.1000,99.3929,1600,4.1,0.02,True
l2,4.1000,4.1616,400,4.1,0.002,True
l2,4.1000,14.4497,600,4.1,0.002,True
l2,4.1000,30.4228,800,4.1,0.002,True
l2,4.1000,99.4812,400,4.1,0.2,True
l2,4.1000,99.5033,600,4.1,0.2,True
l2,4.1000,99.5033,800,4.1,0.2,True
l2,4.1000,99.4922,1000,4.1,0.2,True
l2,4.2000,87.7580,200,4.2,0.02,True
l2,4.2000,99.5033,1200,4.2,0.02,True
l2,4.2000,99.5695,1600,4.2,0.02,True
l2,4.3000,99.7130,1200,4.3,0.02,True
l2,4.3000,99.7461,1600,4.3,0.02,True
l2,4.4000,90.0210,200,4.4,0.02,True
l2,4.4000,99.7903,1200,4.4,0.02,True
l2,4.4000,99.7903,1600,4.4,0.02,True
l2,4.5000,99.8675,1200,4.5,0.02,True
l2,4.5000,99.8786,1600,4.5,0.02,True
l2,4.5000,51.8490,1000,4.5,0.002,True
l2,4.6000,91.7761,200,4.6,0.02,True
l2,4.6000,99.4481,400,4.6,0.02,True
l2,4.6000,99.8234,600,4.6,0.02,True
l2,4.6000,99.8675,800,4.6,0.02,True
l2,4.6000,99.8786,1000,4.6,0.02,True
l2,4.6000,99.9007,1200,4.6,0.02,True
l2,4.6000,99.9117,1600,4.6,0.02,True
l2,4.6000,5.2103,400,4.6,0.002,True
l2,4.6000,18.2029,600,4.6,0.002,True
l2,4.6000,36.5051,800,4.6,0.002,True
l2,4.6000,99.9227,400,4.6,0.2,True
l2,4.6000,99.9338,600,4.6,0.2,True
l2,4.6000,99.9338,800,4.6,0.2,True
l2,4.6000,99.9338,1000,4.6,0.2,True
l2,4.7000,99.9448,1200,4.7,0.02,True
l2,4.7000,99.9448,1600,4.7,0.02,True
l2,4.8000,93.2664,200,4.8,0.02,True
l2,4.8000,99.9669,1200,4.8,0.02,True
l2,4.8000,99.9779,1600,4.8,0.02,True
l2,4.9000,99.9890,1200,4.9,0.02,True
l2,4.9000,99.9890,1600,4.9,0.02,True
l2,5.0000,94.4806,200,5.0,0.02,True
l2,5.0000,99.9890,1200,5.0,0.02,True
l2,5.0000,99.9890,1600,5.0,0.02,True
l2,5.0000,59.1456,1000,5.0,0.002,True
l2,5.1000,99.9007,400,5.1,0.02,True
l2,5.1000,99.9890,600,5.1,0.02,True
l2,5.1000,99.9890,800,5.1,0.02,True
l2,5.1000,99.9890,1000,5.1,0.02,True
l2,5.1000,99.9890,1200,5.1,0.02,True
l2,5.1000,99.9890,1600,5.1,0.02,True
l2,5.1000,6.8330,400,5.1,0.002,True
l2,5.1000,22.5853,600,5.1,0.002,True
l2,5.1000,42.6758,800,5.1,0.002,True
l2,5.1000,99.9779,400,5.1,0.2,True
l2,5.1000,99.9779,600,5.1,0.2,True
l2,5.1000,99.9779,800,5.1,0.2,True
l2,5.1000,99.9890,1000,5.1,0.2,True
l2,5.2000,99.9890,1200,5.2,0.02,True
l2,5.2000,99.9890,1600,5.2,0.02,True
l2,5.4000,100.0000,1200,5.4,0.02,True
l2,5.4000,100.0000,1600,5.4,0.02,True
l2,5.5000,96.7767,200,5.5,0.02,True
l2,5.5000,65.6474,1000,5.5,0.002,True
l2,5.6000,99.9558,400,5.6,0.02,True
l2,5.6000,99.9890,600,5.6,0.02,True
l2,5.6000,100.0000,800,5.6,0.02,True
l2,5.6000,100.0000,1000,5.6,0.02,True
l2,5.6000,100.0000,1200,5.6,0.02,True
l2,5.6000,100.0000,1600,5.6,0.02,True
l2,5.6000,9.0076,400,5.6,0.002,True
l2,5.6000,27.6631,600,5.6,0.002,True
l2,5.6000,49.0341,800,5.6,0.002,True
l2,5.6000,100.0000,400,5.6,0.2,True
l2,5.6000,100.0000,600,5.6,0.2,True
l2,5.6000,99.9890,800,5.6,0.2,True
l2,5.6000,100.0000,1000,5.6,0.2,True
l2,5.8000,100.0000,1200,5.8,0.02,True
l2,5.8000,100.0000,1600,5.8,0.02,True
l2,6.0000,98.3221,200,6.0,0.02,True
l2,6.0000,100.0000,1200,6.0,0.02,True
l2,6.0000,100.0000,1600,6.0,0.02,True
l2,6.0000,71.7960,1000,6.0,0.002,True
l2,6.1000,99.9890,400,6.1,0.02,True
l2,6.1000,99.9890,600,6.1,0.02,True
l2,6.1000,100.0000,800,6.1,0.02,True
l2,6.1000,100.0000,1000,6.1,0.02,True
l2,6.1000,100.0000,1200,6.1,0.02,True
l2,6.1000,100.0000,1600,6.1,0.02,True
l2,6.1000,11.8667,400,6.1,0.002,True
l2,6.1000,33.2818,600,6.1,0.002,True
l2,6.1000,55.8340,800,6.1,0.002,True
l2,6.1000,100.0000,400,6.1,0.2,True
l2,6.1000,100.0000,600,6.1,0.2,True
l2,6.1000,100.0000,800,6.1,0.2,True
l2,6.1000,100.0000,1000,6.1,0.2,True
l2,6.2000,100.0000,1200,6.2,0.02,True
l2,6.2000,100.0000,1600,6.2,0.02,True
l2,6.4000,100.0000,1200,6.4,0.02,True
l2,6.4000,100.0000,1600,6.4,0.02,True
l2,6.4999,77.1940,1000,6.5,0.002,True
l2,6.5000,99.1942,200,6.5,0.02,True
l2,6.5999,15.4874,400,6.6,0.002,True
l2,6.5999,39.0992,600,6.6,0.002,True
l2,6.5999,62.4241,800,6.6,0.002,True
l2,6.6000,99.9890,400,6.6,0.02,True
l2,6.6000,99.9890,600,6.6,0.02,True
l2,6.6000,100.0000,800,6.6,0.02,True
l2,6.6000,100.0000,1000,6.6,0.02,True
l2,6.6000,100.0000,1200,6.6,0.02,True
l2,6.6000,100.0000,1600,6.6,0.02,True
l2,6.6000,100.0000,400,6.6,0.2,True
l2,6.6000,100.0000,600,6.6,0.2,True
l2,6.6000,100.0000,800,6.6,0.2,True
l2,6.6000,100.0000,1000,6.6,0.2,True
l2,6.8000,100.0000,1200,6.8,0.02,True
l2,6.8000,100.0000,1600,6.8,0.02,True
l2,6.9998,99.5585,200,7.0,0.02,True
l2,6.9998,82.2607,1000,7.0,0.002,True
l2,7.0000,100.0000,1200,7.0,0.02,True
l2,7.0000,100.0000,1600,7.0,0.02,True
l2,7.0998,19.8035,400,7.1,0.002,True
l2,7.0998,68.6058,800,7.1,0.002,True
l2,7.0999,46.1088,600,7.1,0.002,True
l2,7.1000,99.9890,400,7.1,0.02,True
l2,7.1000,99.9890,600,7.1,0.02,True
l2,7.1000,100.0000,800,7.1,0.02,True
l2,7.1000,100.0000,1000,7.1,0.02,True
l2,7.1000,100.0000,1200,7.1,0.02,True
l2,7.1000,100.0000,1600,7.1,0.02,True
l2,7.1000,100.0000,400,7.1,0.2,True
l2,7.1000,100.0000,600,7.1,0.2,True
l2,7.1000,100.0000,800,7.1,0.2,True
l2,7.1000,100.0000,1000,7.1,0.2,True
l2,7.2000,100.0000,1200,7.2,0.02,True
l2,7.2000,100.0000,1600,7.2,0.02,True
l2,7.4000,100.0000,1200,7.4,0.02,True
l2,7.4000,100.0000,1600,7.4,0.02,True
l2,7.4995,99.7903,200,7.5,0.02,True
l2,7.4996,86.8639,1000,7.5,0.002,True
l2,7.5997,74.6440,800,7.6,0.002,True
l2,7.5998,25.1573,400,7.6,0.002,True
l2,7.5998,52.9087,600,7.6,0.002,True
l2,7.6000,99.9890,400,7.6,0.02,True
l2,7.6000,100.0000,600,7.6,0.02,True
l2,7.6000,100.0000,800,7.6,0.02,True
l2,7.6000,100.0000,1000,7.6,0.02,True
l2,7.6000,100.0000,1200,7.6,0.02,True
l2,7.6000,100.0000,1600,7.6,0.02,True
l2,7.6000,100.0000,400,7.6,0.2,True
l2,7.6000,100.0000,600,7.6,0.2,True
l2,7.6000,100.0000,800,7.6,0.2,True
l2,7.6000,100.0000,1000,7.6,0.2,True
l2,7.8000,100.0000,1200,7.8,0.02,True
l2,7.8000,100.0000,1600,7.8,0.02,True
l2,7.9991,99.8896,200,8.0,0.02,True
l2,7.9992,90.5398,1000,8.0,0.002,True
l2,8.0000,100.0000,1200,8.0,0.02,True
l2,8.0000,100.0000,1600,8.0,0.02,True
l2,8.0994,80.1523,800,8.1,0.002,True
l2,8.0996,60.2605,600,8.1,0.002,True
l2,8.0997,30.7208,400,8.1,0.002,True
l2,8.0999,99.9890,400,8.1,0.02,True
l2,8.0999,99.9890,600,8.1,0.02,True
l2,8.0999,100.0000,800,8.1,0.02,True
l2,8.1000,100.0000,1000,8.1,0.02,True
l2,8.1000,100.0000,1200,8.1,0.02,True
l2,8.1000,100.0000,1600,8.1,0.02,True
l2,8.1000,100.0000,400,8.1,0.2,True
l2,8.1000,100.0000,600,8.1,0.2,True
l2,8.1000,100.0000,800,8.1,0.2,True
l2,8.1000,100.0000,1000,8.1,0.2,True
l2,8.4982,99.9779,200,8.5,0.02,True
l2,8.4986,93.5203,1000,8.5,0.002,True
l2,8.5990,85.2743,800,8.6,0.002,True
l2,8.5994,66.7623,600,8.6,0.002,True
l2,8.5995,99.9890,400,8.6,0.02,True
l2,8.5995,37.2558,400,8.6,0.002,True
l2,8.5998,99.9890,600,8.6,0.02,True
l2,8.5998,100.0000,800,8.6,0.02,True
l2,8.5999,100.0000,1000,8.6,0.02,True
l2,8.5999,100.0000,1200,8.6,0.02,True
l2,8.5999,100.0000,1600,8.6,0.02,True
l2,8.5999,100.0000,400,8.6,0.2,True
l2,8.6000,100.0000,600,8.6,0.2,True
l2,8.6000,100.0000,800,8.6,0.2,True
l2,8.6000,100.0000,1000,8.6,0.2,True
l2,8.9969,99.9669,200,9.0,0.02,True
l2,8.9978,95.9709,1000,9.0,0.002,True
l2,9.0984,89.6457,800,9.1,0.002,True
l2,9.0988,99.9890,400,9.1,0.02,True
l2,9.0990,73.4518,600,9.1,0.002,True
l2,9.0993,43.8459,400,9.1,0.002,True
l2,9.0994,99.9890,600,9.1,0.02,True
l2,9.0996,100.0000,800,9.1,0.02,True
l2,9.0996,100.0000,1000,9.1,0.02,True
l2,9.0997,100.0000,1200,9.1,0.02,True
l2,9.0997,100.0000,1600,9.1,0.02,True
l2,9.0999,100.0000,400,9.1,0.2,True
l2,9.0999,100.0000,600,9.1,0.2,True
l2,9.0999,100.0000,800,9.1,0.2,True
l2,9.0999,100.0000,1000,9.1,0.2,True
l2,9.4953,99.9779,200,9.5,0.02,True
l2,9.4965,97.4059,1000,9.5,0.002,True
l2,9.5975,92.7917,800,9.6,0.002,True
l2,9.5980,99.9890,400,9.6,0.02,True
l2,9.5984,78.9822,600,9.6,0.002,True
l2,9.5988,99.9890,600,9.6,0.02,True
l2,9.5988,50.3698,400,9.6,0.002,True
l2,9.5990,100.0000,800,9.6,0.02,True
l2,9.5992,100.0000,1000,9.6,0.02,True
l2,9.5993,100.0000,1200,9.6,0.02,True
l2,9.5994,100.0000,1600,9.6,0.02,True
l2,9.5996,100.0000,400,9.6,0.2,True
l2,9.5997,100.0000,600,9.6,0.2,True
l2,9.5997,100.0000,800,9.6,0.2,True
l2,9.5998,100.0000,1000,9.6,0.2,True
l2,9.9931,99.9779,200,10.0,0.02,True
l2,9.9931,99.9779,200,10.0,0.02,True
l2,9.9948,98.4546,1000,10.0,0.002,True
l2,9.9948,98.4546,1000,10.0,0.002,True
l2,9.9963,94.8008,800,10.0,0.002,True
l2,9.9969,99.9890,400,10.0,0.02,True
l2,9.9976,82.9783,600,10.0,0.002,True
l2,9.9980,99.9890,600,10.0,0.02,True
l2,9.9981,55.6794,400,10.0,0.002,True
l2,11.9832,100.0000,200,12.0,0.02,True
l2,11.9843,99.6247,1000,12.0,0.002,True
l2,11.9861,98.7526,800,12.0,0.002,True
l2,11.9881,93.8735,600,12.0,0.002,True
l2,11.9892,100.0000,400,12.0,0.02,True
l2,11.9895,71.8070,400,12.0,0.002,True
l2,11.9917,100.0000,600,12.0,0.02,True
l2,13.9780,99.8123,1000,14.0,0.002,True
l2,13.9784,99.0727,800,14.0,0.002,True
l2,13.9798,100.0000,200,14.0,0.02,True
l2,13.9802,93.8956,600,14.0,0.002,True
l2,13.9843,100.0000,400,14.0,0.02,True
l2,13.9853,68.6610,400,14.0,0.002,True
l2,13.9866,100.0000,600,14.0,0.02,True
l2,15.6766,88.5970,600,16.0,0.002,True
l2,15.6785,98.2228,800,16.0,0.002,True
l2,15.6827,59.2339,400,16.0,0.002,True
l2,15.6846,99.7571,1000,16.0,0.002,True
l2,15.7000,88.5197,600,18.0,0.002,True
l2,15.7000,88.5197,600,20.0,0.002,True
l2,15.7037,98.2117,800,18.0,0.002,True
l2,15.7037,98.2117,800,20.0,0.002,True
l2,15.7042,59.0242,400,18.0,0.002,True
l2,15.7042,59.0242,400,20.0,0.002,True
l2,15.7126,99.7461,1000,18.0,0.002,True
l2,15.7126,99.7461,1000,20.0,0.002,True
l2,15.7371,100.0000,200,16.0,0.02,True
l2,15.7891,100.0000,200,18.0,0.02,True
l2,15.7891,100.0000,200,20.0,0.02,True
l2,15.8104,100.0000,400,16.0,0.02,True
l2,15.8348,100.0000,600,16.0,0.02,True
l2,15.9298,100.0000,400,18.0,0.02,True
l2,15.9298,100.0000,400,20.0,0.02,True
l2,15.9986,100.0000,600,18.0,0.02,True
l2,15.9986,100.0000,600,20.0,0.02,True
